year,month,period,importer_state,urf_code,urf_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2022,2,2022-02-01,RS,0817800,0817800 - PORTO DE SANTOS,700,532,12225,2973,32,15230,17.464286,0.76,22.979323,1
2022,2,2022-02-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,48,28,2234,523,1,2758,46.541667,0.583333,79.785714,1
2022,2,2022-02-01,SC,0817800,0817800 - PORTO DE SANTOS,365,245,15255,960,0,16215,41.794521,0.671233,62.265306,1
2022,2,2022-02-01,SC,0927800,0927800 - ITAJAI,11973,8711,246263,27236,187,273686,20.568195,0.727554,28.270348,4
2022,2,2022-02-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,402,351,1917,14378,6,16301,4.768657,0.873134,5.461538,3
2022,2,2022-02-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,63,47,4327,1655,3,5985,68.68254,0.746032,92.06383,3
2022,2,2022-02-01,SP,0817800,0817800 - PORTO DE SANTOS,230576,164035,5751483,141970,2504,5895957,24.943979,0.711414,35.062535,13
2022,3,2022-03-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,11040,8342,282850,30220,206,313276,25.620471,0.755616,33.906737,1
2022,3,2022-03-01,ES,0817800,0817800 - PORTO DE SANTOS,26480,27131,701952,76077,0,778029,26.508761,1.024585,25.872692,2
2022,3,2022-03-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1188,1108,79695,21395,64,101154,67.083333,0.93266,71.926895,1
2022,3,2022-03-01,MG,0817800,0817800 - PORTO DE SANTOS,151190,115369,5207726,235993,3591,5447310,34.44491,0.763073,45.139734,7
2022,3,2022-03-01,PR,0917800,0917800 - PORTO DE PARANAGUA,22872,9593,270733,62658,175,333566,11.836875,0.419421,28.221933,2
2022,3,2022-03-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,8,202,210,57,0,267,26.25,25.25,1.039604,1
2022,3,2022-03-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,6,3,234,38,0,272,39.0,0.5,78.0,1
2022,3,2022-03-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,96,79,7624,1094,2,8720,79.416667,0.822917,96.506329,1
2022,3,2022-03-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,1831,1579,93933,5576,53,99562,51.301475,0.86237,59.488917,3
2022,3,2022-03-01,SC,0927800,0927800 - ITAJAI,11443,8302,497574,27194,486,525254,43.482828,0.725509,59.934233,7
2022,3,2022-03-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3422,2650,50673,105724,61,156458,14.808007,0.774401,19.121887,8
2022,3,2022-03-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,171,133,5077,4236,6,9319,29.690058,0.777778,38.172932,3
2022,3,2022-03-01,SP,0817800,0817800 - PORTO DE SANTOS,252381,181287,6546242,178937,2771,6727950,25.937935,0.718307,36.109826,11
2022,4,2022-04-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,5046,4125,146435,15347,137,161919,29.020016,0.817479,35.499394,1
2022,4,2022-04-01,ES,0817800,0817800 - PORTO DE SANTOS,2508,2463,107477,12994,0,120471,42.853668,0.982057,43.636622,2
2022,4,2022-04-01,MG,0817800,0817800 - PORTO DE SANTOS,111576,77294,4084312,191837,3192,4279341,36.60565,0.692748,52.841255,4
2022,4,2022-04-01,PR,0917800,0917800 - PORTO DE PARANAGUA,594,241,9814,1183,6,11003,16.521886,0.405724,40.721992,1
2022,4,2022-04-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2,1,98,64,0,162,49.0,0.5,98.0,1
2022,4,2022-04-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1,1,58,38,0,96,58.0,1.0,58.0,1
2022,4,2022-04-01,SC,0817800,0817800 - PORTO DE SANTOS,2,3,144,0,0,144,72.0,1.5,48.0,1
2022,4,2022-04-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,10,36,2372,64,14,2450,237.2,3.6,65.888889,1
2022,4,2022-04-01,SC,0927800,0927800 - ITAJAI,4160,3635,122135,14015,31,136181,29.359375,0.873798,33.599725,5
2022,4,2022-04-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1139,1123,28473,35685,54,64212,24.998244,0.985953,25.354408,4
2022,4,2022-04-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,58,38,1898,1828,1,3727,32.724138,0.655172,49.947368,3
2022,4,2022-04-01,SP,0817800,0817800 - PORTO DE SANTOS,403439,286955,10166914,270071,4316,10441301,25.200623,0.711272,35.430343,13
2022,5,2022-05-01,BA,0517801,0517801 - IRF - AEROPORTO INTERNACIONAL DE SALVADOR,16,15,1026,193,0,1219,64.125,0.9375,68.4,1
2022,5,2022-05-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,11928,10046,411305,39276,283,450864,34.482311,0.84222,40.942166,3
2022,5,2022-05-01,ES,0817800,0817800 - PORTO DE SANTOS,8430,7450,261911,28881,245,291037,31.068921,0.883749,35.155839,2
2022,5,2022-05-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,252,208,9120,3526,10,12656,36.190476,0.825397,43.846154,1
2022,5,2022-05-01,MG,0817800,0817800 - PORTO DE SANTOS,63756,46613,2199365,87127,1531,2288023,34.496596,0.731116,47.183511,4
2022,5,2022-05-01,PR,0917800,0917800 - PORTO DE PARANAGUA,14156,6350,215165,33777,130,249072,15.199562,0.448573,33.884252,5
2022,5,2022-05-01,RS,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,112,104,4816,2946,6,7768,43.0,0.928571,46.307692,1
2022,5,2022-05-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,329,99,584,1020,0,1604,1.775076,0.300912,5.89899,1
2022,5,2022-05-01,SC,0927800,0927800 - ITAJAI,12344,10745,381113,18321,527,399961,30.874352,0.870463,35.468869,6
2022,5,2022-05-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,615,417,5570,13057,10,18637,9.056911,0.678049,13.357314,3
2022,5,2022-05-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,124,105,1091,3641,2,4734,8.798387,0.846774,10.390476,3
2022,5,2022-05-01,SP,0817800,0817800 - PORTO DE SANTOS,360750,240551,9093005,204576,3938,9301519,25.205835,0.666808,37.800737,13
2022,6,2022-06-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,6536,5923,193683,26577,242,220502,29.633262,0.906212,32.700152,2
2022,6,2022-06-01,ES,0817800,0817800 - PORTO DE SANTOS,17268,14035,546258,43818,516,590592,31.634121,0.812775,38.921126,4
2022,6,2022-06-01,MG,0817800,0817800 - PORTO DE SANTOS,77383,53242,2818624,114006,2270,2934900,36.424331,0.688032,52.93986,5
2022,6,2022-06-01,PR,0927800,0927800 - ITAJAI,9,2,92,2,0,94,10.222222,0.222222,46.0,1
2022,6,2022-06-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,1,2,180,170,0,350,180.0,2.0,90.0,1
2022,6,2022-06-01,RS,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,143,108,4517,3769,7,8293,31.587413,0.755245,41.824074,1
2022,6,2022-06-01,RS,1017801,1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO,9,11,2514,285,0,2799,279.333333,1.222222,228.545455,1
2022,6,2022-06-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3,3,224,121,0,345,74.666667,1.0,74.666667,2
2022,6,2022-06-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,15,11,561,245,1,807,37.4,0.733333,51.0,5
2022,6,2022-06-01,SC,0927800,0927800 - ITAJAI,16216,14706,341367,25602,122,367091,21.051246,0.906882,23.21277,6
2022,6,2022-06-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2400,2808,27950,93773,37,121760,11.645833,1.17,9.953704,3
2022,6,2022-06-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,640,385,35983,12409,21,48413,56.223438,0.601562,93.462338,5
2022,6,2022-06-01,SP,0817800,0817800 - PORTO DE SANTOS,300409,213433,8051065,203776,3752,8258593,26.800346,0.710475,37.721744,16
2022,7,2022-07-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,3012,2401,60644,9500,59,70203,20.13413,0.797145,25.257809,1
2022,7,2022-07-01,ES,0817800,0817800 - PORTO DE SANTOS,5448,4035,177107,16341,323,193771,32.508627,0.740639,43.892689,3
2022,7,2022-07-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,240,146,7254,8356,12,15622,30.225,0.608333,49.684932,1
2022,7,2022-07-01,MG,0817800,0817800 - PORTO DE SANTOS,62338,46890,1747714,131430,1196,1880340,28.036094,0.75219,37.272638,4
2022,7,2022-07-01,PR,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1,0,65,11,0,76,65.0,0.0,,1
2022,7,2022-07-01,PR,0817800,0817800 - PORTO DE SANTOS,100,45,3955,35,23,4013,39.55,0.45,87.888889,1
2022,7,2022-07-01,PR,0917800,0917800 - PORTO DE PARANAGUA,26727,13026,446133,44596,260,490989,16.692221,0.487372,34.249424,3
2022,7,2022-07-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,38,2,1019,3,0,1022,26.815789,0.052632,509.5,3
2022,7,2022-07-01,RS,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2,1,80,11,0,91,40.0,0.5,80.0,1
2022,7,2022-07-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,16,6,206,98,0,304,12.875,0.375,34.333333,1
2022,7,2022-07-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,31,86,7779,117,20,7916,250.935484,2.774194,90.453488,1
2022,7,2022-07-01,SC,0927800,0927800 - ITAJAI,4779,3022,208960,6191,30,215181,43.724629,0.63235,69.146261,5
2022,7,2022-07-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,7453,5823,125953,194895,136,320984,16.899638,0.781296,21.630259,5
2022,7,2022-07-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,270,157,18204,5424,8,23636,67.422222,0.581481,115.949045,1
2022,7,2022-07-01,SP,0817800,0817800 - PORTO DE SANTOS,222810,160019,6389570,194710,2865,6587145,28.677214,0.718186,39.930071,14
2022,8,2022-08-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,9198,7140,308647,16600,339,325586,33.555882,0.776256,43.227871,1
2022,8,2022-08-01,ES,0817800,0817800 - PORTO DE SANTOS,17484,13391,507465,35203,399,543067,29.024537,0.7659,37.895975,3
2022,8,2022-08-01,MG,0817800,0817800 - PORTO DE SANTOS,108744,77444,3481536,217295,2331,3701162,32.015891,0.712168,44.955529,5
2022,8,2022-08-01,PR,0917800,0917800 - PORTO DE PARANAGUA,8,21,325,12,0,337,40.625,2.625,15.47619,1
2022,8,2022-08-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,1,0,3,4,0,7,3.0,0.0,,1
2022,8,2022-08-01,RS,0817800,0817800 - PORTO DE SANTOS,614,389,7055,666,0,7721,11.490228,0.63355,18.136247,1
2022,8,2022-08-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,60,32,2016,1174,0,3190,33.6,0.533333,63.0,1
2022,8,2022-08-01,SC,0927501,0927501 - IRF - AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS,7,13,3085,506,0,3591,440.714286,1.857143,237.307692,1
2022,8,2022-08-01,SC,0927800,0927800 - ITAJAI,32216,26142,623776,53279,306,677361,19.362304,0.81146,23.861066,5
2022,8,2022-08-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,860,955,21006,25684,45,46735,24.425581,1.110465,21.995812,9
2022,8,2022-08-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,243,168,15605,6865,7,22477,64.218107,0.691358,92.886905,2
2022,8,2022-08-01,SP,0817800,0817800 - PORTO DE SANTOS,241499,166701,6342465,335171,2959,6680595,26.262904,0.690276,38.046952,16
2022,9,2022-09-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,2394,1761,50117,8100,49,58266,20.934419,0.735589,28.459398,1
2022,9,2022-09-01,ES,0817800,0817800 - PORTO DE SANTOS,16236,12889,298197,32600,279,331076,18.366408,0.793853,23.135775,1
2022,9,2022-09-01,MG,0817800,0817800 - PORTO DE SANTOS,99744,74003,3467934,193483,2420,3663837,34.768347,0.741929,46.862073,5
2022,9,2022-09-01,PR,0917800,0917800 - PORTO DE PARANAGUA,51162,23961,706338,105999,418,812755,13.805911,0.468336,29.478653,4
2022,9,2022-09-01,SC,0817800,0817800 - PORTO DE SANTOS,428,233,9436,494,19,9949,22.046729,0.544393,40.497854,2
2022,9,2022-09-01,SC,0927800,0927800 - ITAJAI,31318,25448,617837,61961,734,680532,19.727856,0.812568,24.278411,5
2022,9,2022-09-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,21,11,2383,892,1,3276,113.47619,0.52381,216.636364,4
2022,9,2022-09-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,533,339,31238,12585,13,43836,58.60788,0.636023,92.147493,5
2022,9,2022-09-01,SP,0817800,0817800 - PORTO DE SANTOS,375410,264500,9300558,358227,3626,9662411,24.774401,0.704563,35.16279,15
2022,10,2022-10-01,BA,0517800,0517800 - ALF - SALVADOR,1914,1617,64291,8600,11,72902,33.589864,0.844828,39.759431,1
2022,10,2022-10-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,12264,10353,338745,40420,320,379485,27.621086,0.844178,32.719502,2
2022,10,2022-10-01,ES,0817800,0817800 - PORTO DE SANTOS,11094,8588,393687,27281,360,421328,35.486479,0.774112,45.841523,2
2022,10,2022-10-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,204,138,12307,5359,14,17680,60.328431,0.676471,89.181159,1
2022,10,2022-10-01,MG,0817800,0817800 - PORTO DE SANTOS,120438,92490,3655637,225346,2304,3883287,30.352854,0.767947,39.524673,5
2022,10,2022-10-01,PR,0917800,0917800 - PORTO DE PARANAGUA,28908,17319,496121,72383,303,568807,17.162066,0.599108,28.646053,2
2022,10,2022-10-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,112,67,2621,2366,1,4988,23.401786,0.598214,39.119403,3
2022,10,2022-10-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,5,4,198,22,0,220,39.6,0.8,49.5,4
2022,10,2022-10-01,SC,0927800,0927800 - ITAJAI,17789,15048,289491,31493,652,321636,16.273596,0.845916,19.237839,5
2022,10,2022-10-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,246,132,16141,1263,6,17410,65.613821,0.536585,122.280303,4
2022,10,2022-10-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1668,1029,119286,33131,49,152466,71.514388,0.616906,115.924198,5
2022,10,2022-10-01,SP,0817800,0817800 - PORTO DE SANTOS,365245,269994,10184549,392813,3232,10580594,27.884157,0.739213,37.72139,10
2022,11,2022-11-01,BA,0517800,0517800 - ALF - SALVADOR,19344,14634,590812,36000,94,626906,30.54239,0.756514,40.372557,1
2022,11,2022-11-01,BA,0817800,0817800 - PORTO DE SANTOS,9876,7764,190512,11400,30,201942,19.290401,0.786148,24.537867,1
2022,11,2022-11-01,BA,0927800,0927800 - ITAJAI,4650,3460,156500,8623,25,165148,33.655914,0.744086,45.231214,1
2022,11,2022-11-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,50734,38592,1198818,165173,1177,1365168,23.629479,0.760673,31.063899,3
2022,11,2022-11-01,ES,0817800,0817800 - PORTO DE SANTOS,11597,9246,397895,25215,343,423453,34.310166,0.797275,43.034285,2
2022,11,2022-11-01,MG,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,2,2,30,149,0,179,15.0,1.0,15.0,1
2022,11,2022-11-01,MG,0817800,0817800 - PORTO DE SANTOS,159005,106729,4920270,228138,2939,5151347,30.944121,0.67123,46.100591,5
2022,11,2022-11-01,PR,0917800,0917800 - PORTO DE PARANAGUA,11019,6920,122604,23240,81,145925,11.1266,0.628006,17.717341,6
2022,11,2022-11-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,190,69,11333,624,0,11957,59.647368,0.363158,164.246377,2
2022,11,2022-11-01,RS,1017801,1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO,93,56,2784,1573,1,4358,29.935484,0.602151,49.714286,2
2022,11,2022-11-01,SC,0817800,0817800 - PORTO DE SANTOS,220,176,18311,286,0,18597,83.231818,0.8,104.039773,1
2022,11,2022-11-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,13,43,1845,60,21,1926,141.923077,3.307692,42.906977,1
2022,11,2022-11-01,SC,0927800,0927800 - ITAJAI,24984,20192,358399,43601,570,402570,14.345141,0.808197,17.749554,7
2022,11,2022-11-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,63,46,3052,547,5,3604,48.444444,0.730159,66.347826,3
2022,11,2022-11-01,SP,0817800,0817800 - PORTO DE SANTOS,209577,149078,4236968,321371,1688,4560027,20.21676,0.711328,28.421149,11
2022,12,2022-12-01,AL,0717600,0717600 - PORTO DO RIO DE JANEIRO,1000,459,5400,454,11,5865,5.4,0.459,11.764706,1
2022,12,2022-12-01,BA,0517800,0517800 - ALF - SALVADOR,43452,33441,1166383,74923,186,1241492,26.843022,0.769608,34.878831,2
2022,12,2022-12-01,BA,0817800,0817800 - PORTO DE SANTOS,2580,2354,83085,2143,12,85240,32.203488,0.912403,35.295242,2
2022,12,2022-12-01,BA,0927800,0927800 - ITAJAI,8346,7917,194854,17200,32,212086,23.346993,0.948598,24.612101,1
2022,12,2022-12-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,19032,14653,536820,51760,464,589044,28.206179,0.769914,36.635501,1
2022,12,2022-12-01,ES,0817800,0817800 - PORTO DE SANTOS,6636,4606,159250,18836,494,178580,23.99789,0.694093,34.574468,1
2022,12,2022-12-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,324,124,15125,4127,14,19266,46.682099,0.382716,121.975806,1
2022,12,2022-12-01,MG,0817800,0817800 - PORTO DE SANTOS,260428,177836,7725837,246987,2912,7975736,29.665923,0.682861,43.443605,6
2022,12,2022-12-01,PE,0417902,0417902 - IRF - PORTO DE SUAPE,878,427,5802,529,0,6331,6.6082,0.486333,13.587822,1
2022,12,2022-12-01,PR,0917800,0917800 - PORTO DE PARANAGUA,16077,9294,211396,17451,125,228972,13.148971,0.578093,22.745427,2
2022,12,2022-12-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,19,1,512,0,0,512,26.947368,0.052632,512.0,1
2022,12,2022-12-01,RS,0927800,0927800 - ITAJAI,2578,3240,62866,5759,138,68763,24.38557,1.256788,19.403086,1
2022,12,2022-12-01,RS,1017700,1017700 - PORTO DE RIO GRANDE,218,98,4179,196,14,4389,19.169725,0.449541,42.642857,1
2022,12,2022-12-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,305,249,4837,4695,53,9585,15.859016,0.816393,19.425703,2
2022,12,2022-12-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,40,55,6799,1079,1,7879,169.975,1.375,123.618182,1
2022,12,2022-12-01,SC,0817800,0817800 - PORTO DE SANTOS,1,1,41,3,0,44,41.0,1.0,41.0,1
2022,12,2022-12-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,19,23,290,31,0,321,15.263158,1.210526,12.608696,1
2022,12,2022-12-01,SC,0927800,0927800 - ITAJAI,44995,33289,657540,55949,751,714240,14.613624,0.739838,19.752471,5
2022,12,2022-12-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,86,50,4569,3036,2,7607,53.127907,0.581395,91.38,3
2022,12,2022-12-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,193,73,3381,6524,6,9911,17.518135,0.378238,46.315068,2
2022,12,2022-12-01,SP,0817800,0817800 - PORTO DE SANTOS,258629,154305,5700077,440314,3029,6143420,22.03959,0.596627,36.940326,12
2023,1,2023-01-01,BA,0517800,0517800 - ALF - SALVADOR,10596,7879,311361,25228,51,336640,29.384768,0.743582,39.517832,2
2023,1,2023-01-01,BA,0717600,0717600 - PORTO DO RIO DE JANEIRO,14160,11927,376396,24708,60,401164,26.581638,0.842302,31.558313,1
2023,1,2023-01-01,BA,0817800,0817800 - PORTO DE SANTOS,4458,5998,91350,4843,14,96207,20.491252,1.345446,15.230077,2
2023,1,2023-01-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,6971,4840,118550,10116,113,128779,17.006168,0.694305,24.493802,1
2023,1,2023-01-01,ES,0817800,0817800 - PORTO DE SANTOS,1294,669,24082,3927,102,28111,18.61051,0.517002,35.99701,2
2023,1,2023-01-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,4,2,80,65,0,145,20.0,0.5,40.0,1
2023,1,2023-01-01,MG,0817800,0817800 - PORTO DE SANTOS,516553,359971,15199692,410508,6091,15616291,29.425232,0.696871,42.224768,8
2023,1,2023-01-01,PR,0917800,0917800 - PORTO DE PARANAGUA,71902,34517,1055081,47481,579,1103141,14.673876,0.480056,30.566996,3
2023,1,2023-01-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,10,17,902,394,0,1296,90.2,1.7,53.058824,2
2023,1,2023-01-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,96,34,5818,358,0,6176,60.604167,0.354167,171.117647,1
2023,1,2023-01-01,RS,1017801,1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO,1,1,191,70,0,261,191.0,1.0,191.0,1
2023,1,2023-01-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,15,14,1907,568,6,2481,127.133333,0.933333,136.214286,1
2023,1,2023-01-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,1,1,126,1,0,127,126.0,1.0,126.0,1
2023,1,2023-01-01,SC,0927800,0927800 - ITAJAI,2506,1629,67529,2410,112,70051,26.946927,0.65004,41.454266,4
2023,1,2023-01-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,323,353,10316,7184,10,17510,31.93808,1.092879,29.223796,5
2023,1,2023-01-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,40,18,836,733,0,1569,20.9,0.45,46.444444,3
2023,1,2023-01-01,SP,0817800,0817800 - PORTO DE SANTOS,189748,126968,4750133,326451,1936,5078520,25.033903,0.66914,37.412049,15
2023,2,2023-02-01,BA,0517800,0517800 - ALF - SALVADOR,7836,5861,293395,6198,45,299638,37.441935,0.747958,50.058864,1
2023,2,2023-02-01,BA,0717600,0717600 - PORTO DO RIO DE JANEIRO,4680,3361,157048,7600,25,164673,33.557265,0.718162,46.726569,1
2023,2,2023-02-01,BA,0817800,0817800 - PORTO DE SANTOS,1284,1075,29100,1261,5,30366,22.663551,0.837227,27.069767,2
2023,2,2023-02-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,1981,1420,34035,2707,31,36773,17.180717,0.71681,23.96831,1
2023,2,2023-02-01,ES,0817800,0817800 - PORTO DE SANTOS,8912,6185,205645,16641,362,222648,23.075067,0.694008,33.248989,4
2023,2,2023-02-01,MG,0817800,0817800 - PORTO DE SANTOS,313494,215289,9851610,222853,4408,10078871,31.425195,0.68674,45.759932,8
2023,2,2023-02-01,PR,0917800,0917800 - PORTO DE PARANAGUA,41779,20251,619657,23575,352,643584,14.831782,0.484717,30.598835,3
2023,2,2023-02-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1,1,21,15,0,36,21.0,1.0,21.0,1
2023,2,2023-02-01,SC,0927800,0927800 - ITAJAI,17520,11001,204912,5830,326,211068,11.69589,0.627911,18.62667,5
2023,2,2023-02-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,90,115,2251,3797,18,6066,25.011111,1.277778,19.573913,4
2023,2,2023-02-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,17,10,579,1951,0,2530,34.058824,0.588235,57.9,3
2023,2,2023-02-01,SP,0817800,0817800 - PORTO DE SANTOS,185446,122985,4342122,245482,1672,4589276,23.414482,0.663185,35.306111,12
2023,3,2023-03-01,BA,0517800,0517800 - ALF - SALVADOR,1962,1614,46532,2350,7,48889,23.716616,0.82263,28.830235,1
2023,3,2023-03-01,BA,0817800,0817800 - PORTO DE SANTOS,10092,8415,338743,6433,52,345228,33.565497,0.833829,40.254664,1
2023,3,2023-03-01,BA,1017700,1017700 - PORTO DE RIO GRANDE,3606,5399,68117,2675,11,70803,18.889906,1.497227,12.616596,1
2023,3,2023-03-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,939,952,32189,1284,29,33502,34.280085,1.013845,33.811975,1
2023,3,2023-03-01,ES,0727600,0727600 - PORTO DE VITORIA,180,118,5381,235,5,5621,29.894444,0.655556,45.601695,1
2023,3,2023-03-01,ES,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,111,80,6843,1288,4,8135,61.648649,0.720721,85.5375,1
2023,3,2023-03-01,ES,0817800,0817800 - PORTO DE SANTOS,2391,1743,145772,6179,79,152030,60.966959,0.728984,83.632817,3
2023,3,2023-03-01,MG,0817800,0817800 - PORTO DE SANTOS,174379,120344,5316986,87428,1914,5406328,30.490977,0.690129,44.181563,7
2023,3,2023-03-01,PR,0917800,0917800 - PORTO DE PARANAGUA,20892,10576,381211,10591,207,392009,18.246745,0.506222,36.044913,2
2023,3,2023-03-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,25,28,1412,374,0,1786,56.48,1.12,50.428571,2
2023,3,2023-03-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,413,116,15776,2187,1,17964,38.198547,0.280872,136.0,3
