year,month,period,country_code,country_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2007,11,2007-11-01,161,Taiwan (Formosa),5710,4571,86930,3469,109,90508,15.224168,0.800525,19.01772,2
2007,11,2007-11-01,351,Hong Kong,264,229,3714,299,22,4035,14.068182,0.867424,16.218341,1
2007,11,2007-11-01,365,Indonésia,3375,768,22081,1982,15,24078,6.542519,0.227556,28.751302,3
2007,11,2007-11-01,858,Vietnã,29098,21600,510423,20721,708,531852,17.541515,0.742319,23.630694,5
2007,11,2007-11-01,863,"Virgens, Ilhas (Britânicas)",1152,681,17644,592,22,18258,15.315972,0.591146,25.908957,1
2007,12,2007-12-01,081,Bangladesh,1200,840,6052,593,9,6654,5.043333,0.7,7.204762,1
2007,12,2007-12-01,160,China,176840,116583,1232530,179276,3619,1415425,6.969747,0.659257,10.572125,22
2007,12,2007-12-01,161,Taiwan (Formosa),180,68,2995,516,0,3511,16.638889,0.377778,44.044118,2
2007,12,2007-12-01,187,Coreia do Norte,21,5,457,35,0,492,21.761905,0.238095,91.4,1
2007,12,2007-12-01,249,Estados Unidos,145,92,6878,336,0,7214,47.434483,0.634483,74.76087,1
2007,12,2007-12-01,351,Hong Kong,828,644,11126,724,66,11916,13.437198,0.777778,17.276398,1
2007,12,2007-12-01,365,Indonésia,687,337,8007,796,13,8816,11.655022,0.490539,23.759644,3
2007,12,2007-12-01,386,Itália,74,294,6944,1737,1,8682,93.837838,3.972973,23.619048,3
2007,12,2007-12-01,776,Tailândia,95,28,1473,203,0,1676,15.505263,0.294737,52.607143,1
2007,12,2007-12-01,858,Vietnã,15041,10461,228129,11419,272,239820,15.167143,0.695499,21.807571,4
2008,1,2008-01-01,081,Bangladesh,9600,6120,47054,3600,70,50724,4.901458,0.6375,7.688562,1
2008,1,2008-01-01,098,Bósnia-Herzegovina,34,27,2546,293,3,2842,74.882353,0.794118,94.296296,1
2008,1,2008-01-01,160,China,376440,292216,5414060,301343,20339,5735742,14.382265,0.776262,18.527596,24
2008,1,2008-01-01,161,Taiwan (Formosa),15,10,413,322,1,736,27.533333,0.666667,41.3,1
2008,1,2008-01-01,351,Hong Kong,161,125,1551,1793,5,3349,9.63354,0.776398,12.408,2
2008,1,2008-01-01,365,Indonésia,5496,4465,88546,3466,113,92125,16.11099,0.812409,19.831131,2
2008,1,2008-01-01,386,Itália,347,273,29767,1003,40,30810,85.783862,0.786744,109.03663,2
2008,1,2008-01-01,776,Tailândia,7119,5048,125044,4571,158,129773,17.564827,0.709088,24.770998,2
2008,1,2008-01-01,858,Vietnã,112407,94600,1837376,78973,2359,1918708,16.345744,0.841585,19.422579,6
2008,2,2008-02-01,160,China,414216,325153,5055602,348836,13969,5418407,12.205231,0.784984,15.548379,23
2008,2,2008-02-01,161,Taiwan (Formosa),880,823,20009,1644,76,21729,22.7375,0.935227,24.312272,2
2008,2,2008-02-01,351,Hong Kong,360,338,13832,658,53,14543,38.422222,0.938889,40.923077,1
2008,2,2008-02-01,365,Indonésia,21681,12625,269081,16535,324,285940,12.410913,0.582307,21.313347,5
2008,2,2008-02-01,386,Itália,873,683,89519,5332,116,94967,102.54181,0.78236,131.06735,3
2008,2,2008-02-01,776,Tailândia,9192,6287,159450,6558,203,166211,17.346606,0.683964,25.361858,2
2008,2,2008-02-01,858,Vietnã,119236,101416,1854321,92946,4349,1951616,15.551687,0.850548,18.284304,7
2008,3,2008-03-01,098,Bósnia-Herzegovina,732,549,49696,4151,66,53913,67.89071,0.75,90.520947,1
2008,3,2008-03-01,111,Bulgária,1317,930,98680,776,0,99456,74.927866,0.70615,106.107527,1
2008,3,2008-03-01,160,China,695711,495867,6762022,516949,14836,7293807,9.719585,0.712749,13.636766,22
2008,3,2008-03-01,161,Taiwan (Formosa),330,254,6219,1926,8,8153,18.845455,0.769697,24.484252,2
2008,3,2008-03-01,365,Indonésia,14298,9382,239466,12063,123,251652,16.748217,0.656176,25.523982,4
2008,3,2008-03-01,386,Itália,54,39,2329,303,3,2635,43.12963,0.722222,59.717949,3
2008,3,2008-03-01,576,Paquistão,300,1129,10800,1216,0,12016,36.0,3.763333,9.565988,1
2008,3,2008-03-01,670,Romênia,10,20,890,142,4,1036,89.0,2.0,44.5,1
2008,3,2008-03-01,776,Tailândia,106,33,1676,256,0,1932,15.811321,0.311321,50.787879,1
2008,3,2008-03-01,858,Vietnã,73160,48467,1016053,97899,1811,1115763,13.888095,0.662479,20.96381,7
2008,4,2008-04-01,098,Bósnia-Herzegovina,44,36,3006,365,4,3375,68.318182,0.818182,83.5,1
2008,4,2008-04-01,160,China,307410,226419,4569271,251418,10100,4830789,14.863768,0.736538,20.180599,23
2008,4,2008-04-01,161,Taiwan (Formosa),10,4,123,31,0,154,12.3,0.4,30.75,1
2008,4,2008-04-01,365,Indonésia,18615,9668,159180,12150,169,171499,8.551168,0.519366,16.464626,3
2008,4,2008-04-01,386,Itália,67,37,5794,711,5,6510,86.477612,0.552239,156.594595,2
2008,4,2008-04-01,628,Reino Unido,2190,1762,70779,1959,440,73178,32.319178,0.804566,40.169694,1
2008,4,2008-04-01,776,Tailândia,10,3,159,23,0,182,15.9,0.3,53.0,1
2008,4,2008-04-01,858,Vietnã,119104,83726,1716567,96148,2750,1815465,14.412337,0.702965,20.502198,5
2008,5,2008-05-01,160,China,351479,276376,4676893,332884,11881,5021658,13.306323,0.786323,16.922211,25
2008,5,2008-05-01,161,Taiwan (Formosa),47,16,732,123,0,855,15.574468,0.340426,45.75,1
2008,5,2008-05-01,249,Estados Unidos,400,386,31450,7803,200,39453,78.625,0.965,81.476684,1
2008,5,2008-05-01,365,Indonésia,13007,9230,210000,9760,455,220215,16.145153,0.709618,22.751896,5
2008,5,2008-05-01,386,Itália,10,9,1129,200,2,1331,112.9,0.9,125.444444,1
2008,5,2008-05-01,447,Macau,118,39,2784,300,0,3084,23.59322,0.330508,71.384615,1
2008,5,2008-05-01,858,Vietnã,77496,61601,1299929,66160,1941,1368030,16.774143,0.794893,21.102401,7
2008,6,2008-06-01,160,China,439674,357311,4020184,298024,8968,4327176,9.143556,0.812673,11.251218,21
2008,6,2008-06-01,161,Taiwan (Formosa),143,70,3075,1649,50,4774,21.503497,0.48951,43.928571,4
2008,6,2008-06-01,187,Coreia do Norte,20,8,457,60,0,517,22.85,0.4,57.125,1
2008,6,2008-06-01,190,Coreia do Sul,29,10,600,81,0,681,20.689655,0.344828,60.0,2
2008,6,2008-06-01,275,França,30,12,1527,12,3,1542,50.9,0.4,127.25,1
2008,6,2008-06-01,365,Indonésia,15523,11578,280663,12114,908,293685,18.080461,0.745861,24.241061,3
2008,6,2008-06-01,386,Itália,189,162,20022,1542,26,21590,105.936508,0.857143,123.592593,1
2008,6,2008-06-01,447,Macau,76,22,2160,180,0,2340,28.421053,0.289474,98.181818,1
2008,6,2008-06-01,776,Tailândia,57,18,884,142,0,1026,15.508772,0.315789,49.111111,1
2008,6,2008-06-01,858,Vietnã,38303,26897,494041,34849,983,529873,12.898233,0.702217,18.367885,9
2008,7,2008-07-01,141,Camboja,13,12,107,13,0,120,8.230769,0.923077,8.916667,1
2008,7,2008-07-01,160,China,429876,303950,4461319,336266,8341,4805926,10.378153,0.707064,14.677806,24
2008,7,2008-07-01,161,Taiwan (Formosa),300,447,4554,521,0,5075,15.18,1.49,10.187919,1
2008,7,2008-07-01,190,Coreia do Sul,500,600,5630,660,31,6321,11.26,1.2,9.383333,1
2008,7,2008-07-01,275,França,26,11,1225,6,2,1233,47.115385,0.423077,111.363636,1
2008,7,2008-07-01,365,Indonésia,11706,10138,89760,9342,130,99232,7.667863,0.866052,8.853817,3
2008,7,2008-07-01,386,Itália,798,612,84805,1009,104,85918,106.27193,0.766917,138.570261,1
2008,7,2008-07-01,858,Vietnã,136748,100953,2293924,97492,3408,2394824,16.774827,0.738241,22.722693,8
2008,8,2008-08-01,160,China,342971,259927,4583956,317533,11016,4912505,13.365433,0.757869,17.635552,28
2008,8,2008-08-01,161,Taiwan (Formosa),5330,2559,45195,3223,0,48418,8.479362,0.480113,17.661196,1
2008,8,2008-08-01,365,Indonésia,182,87,1822,557,2,2381,10.010989,0.478022,20.942529,4
2008,8,2008-08-01,386,Itália,160,144,12761,1648,18,14427,79.75625,0.9,88.618056,1
2008,8,2008-08-01,670,Romênia,272,214,10163,221,15,10399,37.363971,0.786765,47.490654,1
2008,8,2008-08-01,776,Tailândia,52127,47417,934618,39046,1187,974851,17.929633,0.909644,19.71061,2
2008,8,2008-08-01,858,Vietnã,139555,101378,2168548,106520,3382,2278450,15.53902,0.726438,21.390716,9
2008,9,2008-09-01,160,China,481800,336908,6063881,444664,10880,6519425,12.585888,0.699269,17.998626,27
2008,9,2008-09-01,161,Taiwan (Formosa),3402,2107,55714,8996,224,64934,16.376837,0.619342,26.442335,5
2008,9,2008-09-01,365,Indonésia,3304,1918,47580,2508,61,50149,14.400726,0.580508,24.807091,3
2008,9,2008-09-01,386,Itália,19,5,862,34,0,896,45.368421,0.263158,172.4,1
2008,9,2008-09-01,447,Macau,57,16,1588,123,0,1711,27.859649,0.280702,99.25,1
2008,9,2008-09-01,670,Romênia,250,198,9016,193,13,9222,36.064,0.792,45.535354,1
2008,9,2008-09-01,776,Tailândia,11800,10285,213918,12603,242,226763,18.128644,0.87161,20.799028,4
2008,9,2008-09-01,858,Vietnã,92077,62245,1173622,58629,1202,1233453,12.746093,0.67601,18.85488,9
2008,10,2008-10-01,160,China,543680,405313,7123035,472900,13032,7608967,13.101521,0.745499,17.574159,26
2008,10,2008-10-01,161,Taiwan (Formosa),2352,2343,61115,2308,151,63574,25.984269,0.996173,26.08408,2
2008,10,2008-10-01,245,Espanha,34,10,160,16,0,176,4.705882,0.294118,16.0,1
2008,10,2008-10-01,351,Hong Kong,1128,925,28337,958,106,29401,25.121454,0.820035,30.634595,1
2008,10,2008-10-01,365,Indonésia,20646,12482,305390,12801,390,318581,14.791727,0.604572,24.466432,1
2008,10,2008-10-01,386,Itália,886,663,72110,2623,90,74823,81.388262,0.748307,108.763198,3
2008,10,2008-10-01,670,Romênia,35,27,311,26,0,337,8.885714,0.771429,11.518519,1
2008,10,2008-10-01,776,Tailândia,16290,14710,290445,11813,368,302626,17.82965,0.903008,19.744731,1
2008,10,2008-10-01,858,Vietnã,194136,131425,2374024,133729,3270,2511023,12.228664,0.676974,18.063717,3
2008,11,2008-11-01,158,Chile,396,278,11368,1838,19,13225,28.707071,0.70202,40.892086,2
2008,11,2008-11-01,160,China,163349,105953,1787437,116316,2591,1906344,10.942442,0.64863,16.870093,17
2008,11,2008-11-01,351,Hong Kong,2820,1183,14132,1404,0,15536,5.011348,0.419504,11.9459,1
2008,11,2008-11-01,386,Itália,576,443,29860,3806,34,33700,51.840278,0.769097,67.404063,4
2008,11,2008-11-01,628,Reino Unido,990,953,6930,1084,0,8014,7.0,0.962626,7.271773,1
2008,11,2008-11-01,776,Tailândia,12222,10778,217454,9957,277,227688,17.792014,0.881852,20.175728,1
2008,11,2008-11-01,858,Vietnã,35110,25232,398938,36093,920,435951,11.362518,0.718656,15.810796,4
2008,12,2008-12-01,111,Bulgária,421,264,22024,144,0,22168,52.313539,0.627078,83.424242,1
2008,12,2008-12-01,160,China,355273,278193,2947790,305923,5163,3258876,8.297253,0.78304,10.596205,25
2008,12,2008-12-01,249,Estados Unidos,1245,1283,24358,2352,36,26746,19.564659,1.030522,18.985191,1
2008,12,2008-12-01,365,Indonésia,1293,959,49594,523,0,50117,38.355762,0.741686,51.714286,1
2008,12,2008-12-01,386,Itália,1925,1462,179456,5156,220,184832,93.223896,0.759481,122.746922,4
2008,12,2008-12-01,776,Tailândia,14193,13001,252989,11510,322,264821,17.824914,0.916015,19.459195,2
2008,12,2008-12-01,858,Vietnã,26867,18935,325065,26487,579,352131,12.099043,0.704768,17.167415,10
2009,1,2009-01-01,141,Camboja,1500,996,20109,914,0,21023,13.406,0.664,20.189759,1
2009,1,2009-01-01,160,China,581587,474770,5874436,390444,11602,6276482,10.1007,0.816335,12.373225,17
2009,1,2009-01-01,351,Hong Kong,1488,1316,46014,2700,175,48889,30.923387,0.884409,34.965046,1
2009,1,2009-01-01,365,Indonésia,856,476,10911,883,20,11814,12.746495,0.556075,22.922269,2
2009,1,2009-01-01,386,Itália,91,81,8628,809,12,9449,94.813187,0.89011,106.518519,1
2009,1,2009-01-01,447,Macau,173,110,2663,2951,25,5639,15.393064,0.635838,24.209091,1
2009,1,2009-01-01,858,Vietnã,74588,55375,834627,54610,1687,890924,11.189829,0.742412,15.072271,8
2009,2,2009-02-01,160,China,605597,447454,5921275,399856,14211,6335342,9.777583,0.738864,13.23326,20
2009,2,2009-02-01,161,Taiwan (Formosa),720,754,5292,640,0,5932,7.35,1.047222,7.018568,1
2009,2,2009-02-01,187,Coreia do Norte,28,28,344,256,0,600,12.285714,1.0,12.285714,1
2009,2,2009-02-01,249,Estados Unidos,186,144,8876,410,0,9286,47.72043,0.774194,61.638889,1
2009,2,2009-02-01,365,Indonésia,200,141,3030,109,0,3139,15.15,0.705,21.489362,1
2009,2,2009-02-01,386,Itália,272,185,2887,123,0,3010,10.613971,0.680147,15.605405,1
2009,2,2009-02-01,447,Macau,3194,2194,94755,3113,133,98001,29.666562,0.686913,43.188241,2
2009,2,2009-02-01,858,Vietnã,77756,54651,890600,54511,1643,946754,11.453778,0.702853,16.296134,5
2009,3,2009-03-01,098,Bósnia-Herzegovina,1404,1053,114144,6950,148,121242,81.299145,0.75,108.39886,1
2009,3,2009-03-01,160,China,636852,463861,7015336,287699,15377,7318412,11.015646,0.728365,15.123789,19
2009,3,2009-03-01,161,Taiwan (Formosa),480,860,10348,345,52,10745,21.558333,1.791667,12.032558,1
2009,3,2009-03-01,249,Estados Unidos,18,17,832,265,5,1102,46.222222,0.944444,48.941176,1
2009,3,2009-03-01,351,Hong Kong,400,267,13850,681,20,14551,34.625,0.6675,51.872659,1
2009,3,2009-03-01,365,Indonésia,4405,3661,47256,5040,181,52477,10.727809,0.831101,12.907949,3
2009,3,2009-03-01,386,Itália,4414,2787,302183,13627,567,316377,68.460127,0.6314,108.425906,3
2009,3,2009-03-01,447,Macau,28,16,616,399,5,1020,22.0,0.571429,38.5,1
2009,3,2009-03-01,670,Romênia,98,74,3806,91,6,3903,38.836735,0.755102,51.432432,1
2009,3,2009-03-01,858,Vietnã,64749,48578,770114,46481,1394,817989,11.893836,0.750251,15.853143,7
2009,4,2009-04-01,098,Bósnia-Herzegovina,829,675,66808,4962,88,71858,80.588661,0.814234,98.974815,1
2009,4,2009-04-01,160,China,207072,140706,3153940,92000,7238,3253178,15.231127,0.679503,22.415107,15
2009,4,2009-04-01,161,Taiwan (Formosa),28,20,531,519,4,1054,18.964286,0.714286,26.55,2
2009,4,2009-04-01,351,Hong Kong,2,1,22,16,0,38,11.0,0.5,22.0,1
2009,4,2009-04-01,386,Itália,60,54,5462,575,7,6044,91.033333,0.9,101.148148,1
2009,4,2009-04-01,447,Macau,19,6,743,170,0,913,39.105263,0.315789,123.833333,2
2009,4,2009-04-01,670,Romênia,84,63,2046,56,3,2105,24.357143,0.75,32.47619,1
2009,4,2009-04-01,858,Vietnã,73358,55857,914246,45567,1865,961678,12.462799,0.76143,16.367617,10
2009,5,2009-05-01,063,Argentina,491,236,5152,747,12,5911,10.492872,0.480652,21.830508,1
2009,5,2009-05-01,160,China,230394,176297,2957831,94131,6683,3058645,12.838142,0.765198,16.777546,14
2009,5,2009-05-01,365,Indonésia,2,1,24,50,0,74,12.0,0.5,24.0,1
2009,5,2009-05-01,386,Itália,21,27,2211,270,3,2484,105.285714,1.285714,81.888889,1
2009,5,2009-05-01,858,Vietnã,23708,18822,334259,34921,810,369990,14.098996,0.793909,17.758952,6
2009,6,2009-06-01,160,China,249018,198100,2635587,72246,5704,2713537,10.583922,0.795525,13.304326,13
2009,6,2009-06-01,161,Taiwan (Formosa),321,457,8285,1543,98,9926,25.809969,1.423676,18.129103,2
2009,6,2009-06-01,365,Indonésia,1220,1141,35369,1364,129,36862,28.990984,0.935246,30.998247,3
2009,6,2009-06-01,447,Macau,936,777,23658,851,0,24509,25.275641,0.830128,30.447876,1
2009,6,2009-06-01,670,Romênia,84,64,2165,56,3,2224,25.77381,0.761905,33.828125,1
2009,6,2009-06-01,858,Vietnã,55321,40524,635575,36400,964,672939,11.488856,0.732525,15.683916,7
2009,7,2009-07-01,023,Alemanha,20,18,3520,242,17,3779,176.0,0.9,195.555556,1
2009,7,2009-07-01,098,Bósnia-Herzegovina,222,215,20603,2251,28,22882,92.806306,0.968468,95.827907,2
2009,7,2009-07-01,160,China,239687,175184,2379495,53734,5116,2438345,9.92751,0.730887,13.582833,12
2009,7,2009-07-01,161,Taiwan (Formosa),814,1142,14519,926,36,15481,17.836609,1.402948,12.71366,2
2009,7,2009-07-01,365,Indonésia,16,12,160,404,1,565,10.0,0.75,13.333333,1
2009,7,2009-07-01,386,Itália,2182,1651,219383,2633,270,222286,100.542163,0.756645,132.878861,2
2009,7,2009-07-01,447,Macau,2115,1850,61587,2256,0,63843,29.119149,0.874704,33.29027,1
2009,7,2009-07-01,858,Vietnã,40817,28827,517979,91707,978,610664,12.690276,0.70625,17.968536,8
2009,8,2009-08-01,160,China,200404,147999,2452809,65545,2547,2520901,12.239322,0.738503,16.573146,10
2009,8,2009-08-01,161,Taiwan (Formosa),205,729,12565,4823,102,17490,61.292683,3.556098,17.23594,1
2009,8,2009-08-01,365,Indonésia,5464,4044,60216,2906,78,63200,11.020498,0.740117,14.890208,2
2009,8,2009-08-01,399,Japão,100,90,2336,1279,2,3617,23.36,0.9,25.955556,1
2009,8,2009-08-01,858,Vietnã,61532,49153,675919,37948,871,714738,10.984837,0.79882,13.751327,6
2009,9,2009-09-01,098,Bósnia-Herzegovina,225,201,19148,1805,26,20979,85.102222,0.893333,95.263682,1
2009,9,2009-09-01,160,China,104199,73413,1259426,33721,1255,1294402,12.086738,0.704546,17.155354,10
2009,9,2009-09-01,365,Indonésia,5286,3954,55386,3459,115,58960,10.477866,0.748014,14.007587,2
2009,9,2009-09-01,386,Itália,586,459,83461,4258,107,87826,142.424915,0.783276,181.832244,1
2009,9,2009-09-01,858,Vietnã,250829,183048,4775219,93984,8668,4877871,19.037747,0.729772,26.08725,12
2009,10,2009-10-01,098,Bósnia-Herzegovina,1398,1129,128843,642,157,129642,92.162375,0.807582,114.121346,1
2009,10,2009-10-01,160,China,188607,147278,2167248,68750,2179,2238177,11.490814,0.780872,14.715355,14
2009,10,2009-10-01,249,Estados Unidos,144,120,6891,328,20,7239,47.854167,0.833333,57.425,1
2009,10,2009-10-01,365,Indonésia,316,224,5635,324,4,5963,17.832278,0.708861,25.15625,2
2009,10,2009-10-01,386,Itália,94,75,13423,552,0,13975,142.797872,0.797872,178.973333,1
2009,10,2009-10-01,858,Vietnã,227118,168076,4276814,87307,7363,4371484,18.830802,0.740038,25.445715,9
2009,11,2009-11-01,098,Bósnia-Herzegovina,132,127,11601,1075,15,12691,87.886364,0.962121,91.346457,1
2009,11,2009-11-01,160,China,74812,52342,1494773,31705,4700,1531178,19.980391,0.699647,28.557812,14
2009,11,2009-11-01,161,Taiwan (Formosa),49,34,1299,1364,4,2667,26.510204,0.693878,38.205882,2
2009,11,2009-11-01,249,Estados Unidos,585,490,8108,2437,0,10545,13.859829,0.837607,16.546939,1
2009,11,2009-11-01,351,Hong Kong,2,1,34,26,0,60,17.0,0.5,34.0,1
2009,11,2009-11-01,365,Indonésia,1500,728,25243,341,0,25584,16.828667,0.485333,34.674451,1
2009,11,2009-11-01,386,Itália,639,571,43264,794,152,44210,67.70579,0.893584,75.768827,2
2009,11,2009-11-01,670,Romênia,196,163,7595,79,30,7704,38.75,0.831633,46.595092,1
2009,11,2009-11-01,858,Vietnã,159950,111885,3137345,82091,4709,3224145,19.614536,0.6995,28.040801,9
2009,12,2009-12-01,098,Bósnia-Herzegovina,57,42,5372,608,7,5987,94.245614,0.736842,127.904762,1
2009,12,2009-12-01,160,China,143511,98956,1652306,92118,2096,1746520,11.513445,0.689536,16.697381,13
2009,12,2009-12-01,161,Taiwan (Formosa),552,800,22242,2954,186,25382,40.293478,1.449275,27.8025,1
2009,12,2009-12-01,190,Coreia do Sul,190,153,1200,1879,27,3106,6.315789,0.805263,7.843137,1
2009,12,2009-12-01,245,Espanha,60,45,2296,631,0,2927,38.266667,0.75,51.022222,1
2009,12,2009-12-01,249,Estados Unidos,519,222,2275,220,0,2495,4.38343,0.427746,10.247748,1
2009,12,2009-12-01,351,Hong Kong,637,223,17792,1112,0,18904,27.930926,0.350078,79.784753,1
2009,12,2009-12-01,365,Indonésia,515,292,6736,5899,23,12658,13.079612,0.56699,23.068493,3
2009,12,2009-12-01,386,Itália,439,292,80649,1997,101,82747,183.710706,0.665148,276.195205,2
2009,12,2009-12-01,670,Romênia,50,42,1358,22,2,1382,27.16,0.84,32.333333,1
2009,12,2009-12-01,858,Vietnã,152604,99978,2005173,55132,2602,2062907,13.139715,0.655147,20.056142,8
2010,1,2010-01-01,141,Camboja,3050,2032,34720,569,0,35289,11.383607,0.66623,17.086614,1
2010,1,2010-01-01,160,China,42900,26775,685663,22068,68,707799,15.982821,0.624126,25.608329,16
2010,1,2010-01-01,161,Taiwan (Formosa),117,59,2837,4466,0,7303,24.247863,0.504274,48.084746,2
2010,1,2010-01-01,249,Estados Unidos,175,63,6069,775,0,6844,34.68,0.36,96.333333,1
2010,1,2010-01-01,351,Hong Kong,1364,1105,36951,1233,0,38184,27.090176,0.810117,33.439819,3
2010,1,2010-01-01,365,Indonésia,23136,16545,350193,6432,7,356632,15.136281,0.715119,21.166092,4
2010,1,2010-01-01,386,Itália,906,603,143703,1419,175,145297,158.612583,0.665563,238.313433,3
2010,1,2010-01-01,455,Malásia,26500,19468,78726,1134,409,80269,2.970792,0.734642,4.043867,2
2010,1,2010-01-01,776,Tailândia,1087,870,11267,885,0,12152,10.365225,0.800368,12.950575,1
2010,1,2010-01-01,858,Vietnã,78492,45650,1001456,29322,722,1031500,12.758702,0.581588,21.9377,9
2010,2,2010-02-01,141,Camboja,610,406,7066,249,0,7315,11.583607,0.665574,17.403941,2
2010,2,2010-02-01,160,China,59858,40703,1039644,44252,1058,1084954,17.368505,0.679993,25.542196,9
2010,2,2010-02-01,190,Coreia do Sul,3055,2367,37945,3687,104,41736,12.420622,0.774795,16.030841,1
2010,2,2010-02-01,245,Espanha,53,48,793,59,0,852,14.962264,0.90566,16.520833,1
2010,2,2010-02-01,351,Hong Kong,121,82,2800,1295,18,4113,23.140496,0.677686,34.146341,1
2010,2,2010-02-01,365,Indonésia,31744,23441,345388,25315,520,371223,10.880418,0.738439,14.734354,3
2010,2,2010-02-01,386,Itália,252,162,38054,1669,47,39770,151.007937,0.642857,234.901235,2
2010,2,2010-02-01,776,Tailândia,5089,4071,71539,3373,180,75092,14.057575,0.799961,17.572832,2
2010,2,2010-02-01,858,Vietnã,253198,184068,4112681,164399,7112,4284192,16.242944,0.726973,22.34327,10
2010,3,2010-03-01,098,Bósnia-Herzegovina,371,370,47517,2259,60,49836,128.078167,0.997305,128.424324,1
2010,3,2010-03-01,160,China,115601,88406,1636031,85003,3181,1724215,14.152395,0.764751,18.505882,13
2010,3,2010-03-01,161,Taiwan (Formosa),2864,2891,34546,3073,131,37750,12.062151,1.009427,11.949498,3
2010,3,2010-03-01,190,Coreia do Sul,1015,900,11527,1136,31,12694,11.35665,0.8867,12.807778,1
2010,3,2010-03-01,249,Estados Unidos,127,79,6276,450,30,6756,49.417323,0.622047,79.443038,3
2010,3,2010-03-01,365,Indonésia,10842,8160,114007,7105,222,121334,10.515311,0.752629,13.971446,3
2010,3,2010-03-01,386,Itália,446,428,68294,2590,85,70969,153.125561,0.959641,159.565421,2
2010,3,2010-03-01,455,Malásia,16500,10428,37663,622,0,38285,2.282606,0.632,3.611718,1
2010,3,2010-03-01,776,Tailândia,3424,2431,46252,3082,142,49476,13.508178,0.709988,19.025915,3
2010,3,2010-03-01,858,Vietnã,158830,116581,2873875,115817,6148,2995840,18.094031,0.733999,24.651315,13
