brand,franchise_label_auto,n_skus_franchise,n_gps_franchise,gens_detected,first_seen,last_seen,example_names,KEEP_MERGE_SPLIT,new_franchise_label,merge_with_franchise,note
Under Armour,Ggs Surge,10,2,3,2023-09-02,2024-10-27,Tênis Infantil Menina Under Armour GGS Surge 3 | Tênis Under Armour Ggs Surge 3 - Feminino,,,,
Under Armour,Hovr Synergy,10,3,,2023-09-21,2026-05-21,Tênis Under Armour Hovr Synergy - Feminino | Tênis Under Armour Hovr Synergy - Masculino | Tênis Under Armour HOVR Synergy - Masculino,,,,
Under Armour,Ignite Select Pride,10,2,,2024-06-21,2026-04-20,Chinelo Under Armour Ignite Select Pride | Chinelo Under Armour Ignite Select Pride Slide - Unissex,,,,
Under Armour,Reps,10,2,2,2025-07-28,2026-05-21,Tênis Masculino Under Armour Reps 2 | Tênis Under Armour Reps 2 Unissex,,,,
Under Armour,Sportstyle Fat Tire Venture Pro Vc,10,1,,2024-11-22,2026-05-18,Tênis Sportstyle Under Armour Fat Tire Venture Pro VC,,,,
Under Armour,Tenis Under Arm Ua Pacer Mas,10,1,,2025-07-28,2026-05-21,TENIS UNDER ARM UA PACER MAS,,,,
Under Armour,Tribase Resps,10,1,,2025-08-07,2026-05-21,Tênis Under Armour Tribase Resps - Unissex,,,,
Under Armour,Wing,10,2,2,2025-07-28,2026-01-29,Tênis Under Armour Wing 2 Masculino leveza e conforto | Tênis Under Armour Wing 2 - Feminino,,,,
Under Armour,3z6,9,1,,2024-04-12,2025-11-25,Tênis de Basquete Unissex Under Armour 3Z6,,,,
Under Armour,Bgs Ch Wing SE,9,1,,2025-07-28,2025-09-11,Tênis Infantil Under Armour BGS Ch Wing SE,,,,
Under Armour,Binf Assert,9,3,"8,9,10",2024-04-12,2026-05-21,Tênis Infantil Under Armour Binf Assert 10 AC | Tênis de Corrida Infantil Under Armour BINF Assert 8 UFM SYN | Tênis de Corrida Infantil Under Armour Binf Assert 9 AC,,,,
Under Armour,Charged Stride,9,2,,2024-10-27,2025-07-01,Tênis de Corrida Unissex Under Armour Charged Stride | Tênis de Corrida Feminino Under Armour Charged Stride,,,,
Under Armour,Curry Flow,9,1,10,2024-06-15,2024-10-27,Tênis de Basquete Masculino Under Armour Curry Flow 10 Splash Party,,,,
Under Armour,Curry Spawn Flotro Basquete,9,1,,2025-07-28,2026-03-26,Tênis Masculino Under Armour Curry Spawn Flotro Basquete,,,,
Under Armour,Hovr Strt,9,2,,2024-07-02,2025-03-14,Tênis de Treino Feminino Under Armour HOVR STRT | Tênis de Treino Masculino Under Armour HOVR STRT,,,,
Under Armour,Hovr Strt Dyed,9,1,,2024-04-12,2026-05-02,Tênis de Treino Masculino Under Armour HOVR STRT Dyed,,,,
Under Armour,Infinite Elite We Run,9,2,,2024-06-28,2026-05-14,Tênis de Corrida Feminino Under Armour Infinite Elite We Run | Tênis de Corrida Under Armour Infinite Elite We Run - Feminino,,,,
Under Armour,Sporstyle Ansa Day Of The Dead,9,2,,2026-04-03,2026-05-22,Chinelo Sporstyle Under Armour Ansa Day Of The Dead | Chinelo Unissex Sporstyle Under Armour Ansa Day Of The Dead,,,,
Under Armour,Sportstyle Hovr Slk Evo,9,2,,2024-04-12,2025-12-01,Tênis Sportstyle Feminino Under Armour HOVR SLK EVO | Tênis Sportstyle Masculino Under Armour HOVR SLK EVO,,,,
Under Armour,Tenis Charged Great,9,1,,2025-07-28,2026-01-29,Tenis Under Armour Charged Great - Masculino,,,,
Under Armour,Tribase Edição Reps,9,2,2,2025-07-28,2026-03-26,Tênis Unissex Under Armour Tribase Edição Reps 2 SE | Tênis Masculino Under Armour Tribase Edição Reps 2,,,,
Under Armour,Arise,8,1,,2025-07-28,2026-05-21,Tênis Under Armour Arise - Masculino,,,,
Under Armour,Charged Edge,8,2,,2025-08-20,2026-05-22,Tênis de Treino Under Armour Charged Edge Masculino | Tênis de Treino Under Armour Charged Edge Masculino,,,,
Under Armour,Charged Impulse,8,2,,2024-08-16,2024-12-10,Tênis de Corrida Feminino Under Armour Charged Impulse | Tênis de Corrida Masculino Under Armour Charged Impulse,,,,
Under Armour,Charged Proud,8,2,,2024-05-22,2025-08-02,Tênis Casual Unissex Under Armour Charged Proud | Tênis de Corrida Feminino Under Armour Charged Proud,,,,
Under Armour,Charged Sligth,8,1,3,2025-07-28,2026-05-21,Tênis Masculino Under Armour Charged Sligth 3,,,,
Under Armour,Charged Spread,8,2,,2024-04-12,2026-04-30,Tênis de Corrida Feminino Under Armour Charged Spread | Tênis de Corrida Masculino Under Armour Charged Spread,,,,
Under Armour,Clone Mag E,8,1,,2024-04-12,2025-11-30,Chuteira de Campo Feminina Under Armour Clone Mag E,,,,
Under Armour,De Beisebol Maculino Harper,8,1,10,2026-03-19,2026-05-21,Tênis de Beisebol Maculino Under Armour Harper 10 Pro TPU,,,,
Under Armour,De Shadow Turf 2.0,8,1,,2024-05-23,2025-09-30,Chuteira de Society Under Armour Shadow Turf 2.0,,,,
Under Armour,Edição Charged Quicker,8,1,2,2025-07-28,2025-10-23,Tênis Feminino Under Armour Edição Charged Quicker 2,,,,
Under Armour,Esportivo Charged Wing,8,1,2,2025-07-28,2026-02-05,Tênis Masculino Esportivo Under Armour Charged Wing 2,,,,
Under Armour,Flow Futr X Elit,8,1,,2025-06-06,2026-05-22,Tênis de Basquete Under Armour Flow Futr X Elit,,,,
Under Armour,Flow Futr X Elit Basquete,8,1,,2025-07-28,2026-05-21,Tênis Unissex Under Armour Flow Futr X Elit Basquete,,,,
Under Armour,Futr X Elite Basquete,8,1,,2025-07-28,2026-05-21,Tênis Unissex Under Armour Futr X Elite Basquete,,,,
Under Armour,Ignite Select,8,1,,2025-07-28,2026-05-21,Chinelo Under Armour Slide Ignite Select - Masculino,,,,
Under Armour,Ignite Vi Graphic,8,3,,2024-04-12,2025-12-03,Chinelo Feminino Under Armour Ignite VI Graphic | Chinelo Unissex Under Armour Ignite VI Graphic | Chinelo Under Armour Ignite VI Graphic Slide - Feminino,,,,
Under Armour,Infinite Pro Anywhere Corrida,8,1,,2025-07-28,2026-05-21,Tênis Masculino Under Armour Infinite Pro Anywhere Corrida,,,,
Under Armour,Lifestyle Hovr Summit Ft,8,2,,2024-04-12,2025-02-01,Tênis Lifestyle Unissex Under Armour HOVR Summit FT | Tênis Lifestyle Masculino Under Armour HOVR Summit FT,,,,
Under Armour,W Hovr Apex,8,2,"2,3",2024-04-12,2025-04-07,Tênis de Treino Feminino Under Armour W HOVR Apex 2 | Tênis de Treino Feminino Under Armour W HOVR Apex 3,,,,
Under Armour,W Velociti,8,1,3,2024-04-12,2025-08-12,Tênis de Corrida Feminino Under Armour W Velociti 3,,,,
Under Armour,Bps Surge,7,1,3,2024-04-12,2025-01-28,Tênis Infantil Under Armour BPS Surge 3 AC,,,,
Under Armour,Ch.wing,7,2,,2023-09-04,2026-03-12,Tênis Under Armour Ch.Wing - Masculino | Tênis Under Armour Ch.Wing Masculino,,,,
Under Armour,Charged Extend,7,3,,2024-07-04,2024-11-09,Tênis de Corrida Masculino Under Armour Charged Extend | Tênis de Corrida Feminino Under Armour Charged Extend | Tênis de Corrida Unissex Under Armour Charged Extend,,,,
Under Armour,Charged Great Rosa,7,1,,2025-08-28,2026-05-21,Tênis Under Armour Charged Great Feminino Rosa,,,,
Under Armour,Charged Nonstop Corrida,7,1,,2026-04-16,2026-05-21,Tênis Masculino Charged Nonstop Corrida Under Armour,,,,
Under Armour,Charged Prospect,7,1,,2024-10-27,2025-11-29,Tênis de Corrida Feminino Under Armour Charged Prospect,,,,
Under Armour,Charged Raze,7,2,,2024-04-12,2025-10-28,Tênis de Corrida Masculino Under Armour Charged Raze | Tênis de Corrida Feminino Under Armour Charged Raze,,,,
Under Armour,Charged Victory,7,3,,2024-10-27,2025-07-31,Tênis de Corrida Masculino Under Armour Charged Victory | Tênis de Corrida Feminino Under Armour Charged Victory | Tênis Under Armour Charged Victory - Masculino,,,,
Under Armour,Clone Magnetico 3.0,7,1,,2024-05-08,2026-05-22,Chuteira de Campo Masculina Under Armour Clone Magnetico 3.0,,,,
Under Armour,Curry Sour Then Sweet,7,1,,2024-08-10,2026-02-03,Tênis de Basquete Masculino Under Armour Curry Sour Then Sweet,,,,
Under Armour,Dagger Basquete,7,1,,2023-09-27,2025-10-16,Tênis Under Armour Dagger Basquete - Masculino,,,,
Under Armour,Hovr Havoc,7,4,4,2024-08-10,2025-03-12,Tênis de Basquete Unissex Under Armour HOVR HAVOC 4 Clone CC | Tênis de Basquete Unissex Under Armour HOVR Havoc 4 Clone NM5 | Tênis de Basquete Unissex Under Armour HOVR Havoc 4 Clone NM3 | Tênis de Basquete Unissex Under Armour HOVR Havoc 4 Clone NM4,,,,
Under Armour,Hovr Machina Breeze,7,3,,2023-09-06,2024-10-29,Tênis de Corrida Masculino Under Armour HOVR Machina Breeze | Tênis Under Armour Hovr Machina Breeze - Feminino | Tênis de Corrida Feminino Under Armour HOVR Machina Breeze,,,,
Under Armour,Hovr Mega Clone,7,2,2,2024-04-12,2024-11-07,Tênis de Corrida Feminino Under Armour HOVR Mega Clone 2 | Tênis de Corrida Masculino Under Armour HOVR Mega Clone 2,,,,
Under Armour,Hovr Phantom SE,7,2,,2023-04-02,2023-09-24,Tênis Under Armour HOVR Phantom SE - Masculino | Tênis Under Armour Hovr Phantom SE - Feminino,,,,
Under Armour,Shadow Select,7,1,,2026-03-19,2026-05-21,Chuteira de Campo Infantil Under Armour Shadow Select,,,,
Under Armour,W Hovr Omnia,7,1,,2024-05-24,2024-10-29,Tênis de Treino Feminino Under Armour W HOVR Omnia,,,,
Under Armour,Crossfit Tribase Cross,6,1,2,2025-07-28,2025-12-04,Tênis Masculino Crossfit Under Armour Tribase Cross 2,,,,
Under Armour,De Futebol Americano Spotlight Clo,6,1,,2024-04-12,2024-10-27,Chuteira de Futebol Americano Masculina Under Armour Spotlight Clo,,,,
Under Armour,Flow Black History Month,6,1,,2024-04-12,2025-06-20,Tênis de Basquete Feminino Under Armour Flow Black History Month,,,,
Under Armour,Flow Breakthru,6,1,2,2024-04-12,2026-03-22,Tênis de Basquete Feminino Under Armour Flow Breakthru 2 International Womans Day,,,,
Under Armour,Flow Futr X Elite Lux Basquete,6,1,,2025-07-28,2026-05-21,Tênis Masculino Under Armour Flow FUTR x Elite LUX Basquete,,,,
Under Armour,Lifestyle Forge,6,1,96,2024-04-12,2024-11-03,Tênis Lifestyle Feminino Under Armour Forge 96 HL Iridescent,,,,
Under Armour,Magnético Pro,6,1,5,2026-03-19,2026-05-21,Chuteira de Campo Adulto Under Armour Magnético Pro 5,,,,
Under Armour,Magnético Select 2.0,6,2,,2025-07-28,2026-05-21,Chuteira de Campo Under Armour Magnético Select 2.0 - Adulto | Chuteira de Campo Adulto Under Armour Magnético Select 2.0,,,,
Under Armour,Sportstyle Hovr Slk Evo Perf Suede,6,2,,2024-04-12,2025-11-29,Tênis Sportstyle Feminino Under Armour HOVR SLK EVO Perf Suede | Tênis Sportstyle Masculino Under Armour HOVR SLK EVO Perf Suede,,,,
Under Armour,Sunny Charged,6,1,,2026-04-16,2026-05-21,Tênis Masculino Under Armour Sunny Charged,,,,
Under Armour,Tenis Ua Chskyline,6,1,5,2026-04-23,2026-05-21,TENIS UA CHSKYLINE 5,,,,
Under Armour,Umbro Techno Ii,6,1,,2025-09-11,2025-12-04,Chuteira de Campo Umbro Techno II Júnior,,,,
Under Armour,Velociti Wind,6,1,2,2024-04-12,2026-05-14,Tênis de Corrida Feminino Under Armour Velociti Wind 2,,,,
Under Armour,3z5,5,2,,2024-04-27,2024-11-03,Tênis de Basquete Unissex Under Armour 3Z5 | Tênis de Basquete Masculino Under Armour 3Z5,,,,
Under Armour,B Inf Assert,5,1,8,2024-04-12,2024-11-19,Tênis de Corrida Infantil Under Armour B INF Assert 8,,,,
Under Armour,Bps Flash,5,1,,2025-07-28,2026-05-21,Tênis Infantil Under Armour BPS Flash,,,,
Under Armour,Bps Runplay,5,1,,2024-07-02,2025-06-12,Tênis de Corrida Infantil Under Armour BPS Runplay,,,,
Under Armour,Brezzy,5,1,,2025-07-28,2026-05-21,Tênis Under Armour Brezzy - Unissex,,,,
Under Armour,Charged Breathe Tr,5,1,3,2024-04-12,2025-02-01,Tênis de Treino Feminino Under Armour Charged Breathe TR 3,,,,
Under Armour,Charged Carbon,5,2,,2024-07-04,2025-11-28,Tênis de Corrida Masculino Under Armour Charged Carbon | Tênis de Corrida Feminino Under Armour Charged Carbon,,,,
Under Armour,Charged Pursuit,5,3,2,2024-05-28,2025-06-07,Tênis Under Armour Charged Pursuit 2 Feminino | Tênis de Corrida Under Armour Charged Pursuit 2 | Tênis de Corrida Feminino Under Armour Charged Pursuit 2,,,,
Under Armour,Charged Wing All Black,5,1,,2025-07-28,2026-05-21,Tênis Under Armour Charged Wing All Black-Masculino,,,,
Under Armour,Curry 3zer0 Iii,5,1,,2024-04-12,2024-10-27,Tênis de Basquete Masculino Under Armour CURRY 3ZER0 III,,,,
Under Armour,De Futebol Shadow Elite,5,1,2,2024-06-28,2025-12-01,Chuteira de Futebol Masculino Under Armour Shadow Elite 2,,,,
Under Armour,Defense Low Trilha,5,1,,2025-07-28,2026-02-05,Tênis Under Armour Unissex Defense Low Trilha Unissex,,,,
Under Armour,Flow Velociti Wind Grd,5,1,,2024-04-12,2025-11-26,Tênis de Corrida Feminino Under Armour Flow Velociti Wind GRD,,,,
Under Armour,Ginf Runplay Fade,5,1,,2024-05-08,2025-07-03,Tênis Infantil Under Armour Ginf Runplay Fade,,,,
Under Armour,Gps Runplay Fade,5,1,,2024-06-14,2024-10-27,Tênis Infantil Under Armour GPS Runplay Fade,,,,
Under Armour,Gps Runplay Sky,5,1,,2024-05-08,2024-11-02,Tênis Infantil Under Armour GPS Runplay SKY,,,,
Under Armour,Lifestyle Hovr Revenaut,5,1,,2024-10-27,2025-09-19,Tênis Lifestyle Masculino Under Armour HOVR Revenaut,,,,
Under Armour,Micro G Valsetz Mid,5,1,,2024-07-04,2025-07-03,Tênis Outdoor Masculino Under Armour Micro G Valsetz Mid,,,,
Under Armour,Pre School Gps Assert,5,1,9,2024-04-12,2024-10-27,Tênis de Treino Feminino Infantil Pre-School Under Armour GPS Assert 9 AC,,,,
Under Armour,Recover Slp,5,1,,2024-07-03,2024-11-07,Tênis de Treino Unissex Under Armour Recover SLP,,,,
Under Armour,Slingflex Rise,5,1,,2024-06-29,2025-07-09,Tênis de Corrida Feminino Under Armour Slingflex Rise,,,,
Under Armour,Speedform Amp 2.0,5,2,,2024-04-12,2024-10-27,Tênis de Treino Feminino Under Armour Speedform AMP 2.0 | Tênis de Treino Masculino Under Armour SpeedForm AMP 2.0,,,,
Under Armour,Speedform Europa,5,2,,2024-04-12,2024-12-23,Tênis de Corrida Feminino Under Armour SpeedForm Europa | Tênis de Corrida Masculino Under Armour Speedform Europa,,,,
Under Armour,Sportstyle Charged RC Clr Sft,5,1,,2024-04-12,2024-11-08,Tênis Sportstyle Feminino Under Armour Charged RC CLR SFT,,,,
Under Armour,Treino Tribase Reps,5,1,2,2025-07-28,2026-03-26,Tênis Masculino Under Armour Treino Tribase Reps 2,,,,
Under Armour,Ua Wing SE,5,1,,2025-07-28,2025-10-16,Tênis - Masculino Under Armour Ua Wing Se,,,,
Under Armour,Aura,4,1,,2024-04-12,2025-11-07,Tênis de Treino Feminino Under Armour Aura,,,,
Under Armour,Base Pacer,4,1,,2025-07-28,2026-05-21,Tênis Under Armour Base Pacer - Unissex,,,,
Under Armour,Bgc Surge,4,1,3,2024-04-12,2024-10-27,Tênis Infantil Under Armour BGC Surge 3,,,,
Under Armour,Bps Runplay Cms,4,2,,2024-06-14,2025-11-27,Tênis Infantil Under Armour BPS Runplay CMS | Tênis de Corrida Infantil Under Armour BPS Runplay CMS,,,,
Under Armour,Charged Breathe,4,1,,2024-05-24,2025-08-10,Tênis de Treino Feminino Under Armour Charged Breathe,,,,
Under Armour,Charged Rebel,4,2,,2024-10-27,2024-12-18,Tênis de Corrida Feminino Under Armour Charged Rebel | Tênis de Corrida Masculino Under Armour Charged Rebel,,,,
Under Armour,Charged Sprint,4,2,,2024-07-04,2025-07-30,Tênis de Corrida Feminino Under Armour Charged Sprint | Tênis de Corrida Masculino Under Armour Charged Sprint,,,,
Under Armour,Charged Surpass,4,2,,2024-04-12,2024-10-27,Tênis de Corrida Masculino Under Armour Charged Surpass | Tênis de Corrida Feminino Under Armour Charged Surpass,,,,
Under Armour,Clone Magnético Prm 3.0 FG,4,1,,2025-07-28,2026-05-21,Chuteira de Campo Under Armour Clone Magnético Prm 3.0 Fg - Adulto,,,,
Under Armour,Crossfit Tribase Reps,4,1,2,2025-07-28,2026-02-26,Tênis Feminino Crossfit Under Armour Tribase Reps 2,,,,
Under Armour,Curry Flow Go,4,1,,2024-04-12,2024-11-20,Tênis de Corrida Unissex Under Armour Curry Flow Go,,,,
Under Armour,Curry More Magic,4,1,,2024-08-10,2024-10-09,Tênis de Basquete Masculino Under Armour Curry More Magic,,,,
Under Armour,De Futebol Americano Highlight Franchise,4,1,,2024-05-08,2024-10-27,Chuteira de Futebol Americano Masculina Under Armour Highlight Franchise,,,,
Under Armour,Edição Tribase,4,1,2,2025-07-28,2025-12-04,Tênis Under Armour Edição Tribase 2 Cross - Masculino,,,,
Under Armour,Edição Tribase Reps,4,1,2,2025-07-28,2026-03-26,Tênis Under Armour Edição Tribase Reps 2 - Adulto,,,,
Under Armour,Escape Sa,4,1,,2024-05-18,2024-12-28,Tênis de Corrida Infantil Under Armour Escape SA,,,,
Under Armour,Esportivo Charged Quicker,4,1,2,2025-07-28,2026-05-21,Tênis Masculino Esportivo Under Armour Charged Quicker 2,,,,
Under Armour,Flow Velociti Wind Przm,4,1,,2024-04-12,2024-10-07,Tênis de Corrida Feminino Under Armour FLow Velociti Wind PRZM,,,,
Under Armour,Lifestyle Hovr Revenant,4,1,,2024-04-12,2024-10-28,Tênis Lifestyle Feminino Under Armour HOVR Revenant,,,,
Under Armour,Lifestyle Hovr Summit Ft Delta,4,1,,2024-04-12,2024-12-20,Tênis Lifestyle Unissex Under Armour HOVR Summit FT DELTA,,,,
Under Armour,Magnetico Select 3.0 FG,4,1,,2025-07-31,2026-05-21,Chuteira de Campo Under Armour Magnetico Select 3.0 Fg - Adulto,,,,
Under Armour,Speedform Gemini,4,3,,2024-04-12,2024-10-27,Tênis de Corrida Feminino Under Armour Speedform Gemini | Tênis de Corrida Masculino Under Armour Speedform Gemini | Tênis de Treino Masculino Under Armour Speedform Gemini,,,,
Under Armour,Speedform Gemini Vent,4,2,,2024-04-12,2024-10-27,Tênis de Corrida Feminino Under Armour SpeedForm Gemini Vent | Tênis de Corrida Masculino Under Armour SpeedForm Gemini Vent,,,,
Under Armour,Sportstyle Charged Breathe Oil Slk,4,1,,2024-04-12,2024-10-24,Tênis Sportstyle Feminino Under Armour Charged Breathe OIL SLK,,,,
Under Armour,Tribase,4,1,2,2025-07-31,2025-12-04,Tênis Masculino Under Armour Tribase 2 Cross,,,,
Under Armour,Tribase Lift Cross Training,4,1,,2025-07-28,2026-04-23,Tênis Under Armour Tribase Lift Cross Training - Unissex,,,,
Under Armour,W Tribase Reign,4,1,2,2024-05-24,2025-10-16,Tênis de Treino Feminino Under Armour W TriBase Reign 2,,,,
Under Armour,Basquete Dagger,3,1,,2025-07-28,2026-01-15,Tênis Under Armour Basquete Dagger - Masculino,,,,
Under Armour,Bgs Ch. Quicker,3,1,,2025-07-28,2025-10-23,Tênis Infantil Under Armour BGS Ch. Quicker,,,,
Under Armour,Binf Runplay Cms,3,1,,2024-04-12,2024-10-19,Tênis Infantil Under Armour Binf Runplay CMS,,,,
Under Armour,Breathe Lace,3,1,,2024-08-20,2024-11-08,Tênis de Treino Feminino Under Armour Breathe Lace,,,,
Under Armour,Charged Aurora,3,1,,2024-10-27,2024-12-20,Tênis de Treino Feminino Under Armour Charged Aurora,,,,
Under Armour,Charged Breathe Lc Tr,3,1,,2024-05-24,2024-10-28,Tênis de Treino Feminino Under Armour Charged Breathe LC TR,,,,
Under Armour,Charged Odyssey,3,1,,2024-04-12,2024-10-31,Tênis de Corrida Masculino Under Armour Charged Odyssey,,,,
Under Armour,Hit,3,1,,2025-07-28,2025-09-11,Tênis Under Armour Hit - Masculino,,,,
Under Armour,Hovr Ctw,3,2,,2024-05-24,2024-10-27,Tênis de Treino Masculino Under Armour HOVR CTW | Tênis de Treino Feminino Under Armour HOVR CTW,,,,
Under Armour,Hovr Phantom Rn,3,1,,2024-04-12,2025-01-07,Tênis de Corrida Feminino Under Armour HOVR Phantom RN,,,,
Under Armour,Hovr Slk,3,1,,2024-04-12,2024-12-20,Tênis de Corrida Infantil Masculino Under Armour HOVR SLK,,,,
Under Armour,Hovr Strt Prl Iridescent,3,1,,2024-10-27,2025-03-07,Tênis de Treino Feminino Under Armour HOVR STRT PRL Iridescent,,,,
Under Armour,Machina,3,1,3,2024-07-04,2024-10-27,Tênis de Corrida Feminino Under Armour Machina 3,,,,
Under Armour,Project Rock Ufc,3,1,,2024-07-03,2024-10-27,Tênis de Treino Masculino Under Armour Project Rock UFC,,,,
Under Armour,PS Jet,3,1,21,2024-07-04,2024-11-22,Tênis de Basquete Infantil Under Armour PS Jet 21,,,,
Under Armour,Reign,3,1,6,2025-07-28,2026-01-29,Tênis Under Armour Reign 6 - Masculino,,,,
Under Armour,Sc 3zer0 Iv,3,1,,2024-08-10,2024-11-09,Tênis de Basquete Masculino Under Armour SC 3ZER0 IV,,,,
Under Armour,Spawn Low,3,1,,2024-10-27,2024-12-29,Tênis de Basquete Masculino Under Armour Spawn Low,,,,
Under Armour,Speedform Feel,3,1,,2024-10-16,2025-01-23,Tênis Feminino Under Armour Speedform Feel,,,,
